province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,URBAN,,201565,105073,96478,14,108.91,,,5.2,146833,1.68
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,TOTAL,276,29846,15699,14147,,110.97,108.14,,4.49,16414,3.19
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,RURAL,,29846,15699,14147,,110.97,,,4.49,16414,3.19
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,URBAN,,,,,,,,,,,
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,2673,1594039,775788,818056,195,94.83,596.35,20.47,6.27,1160552,1.68
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,RURAL,,1267681,616004,651572,105,94.54,,,6.31,984131,1.34
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,URBAN,,326358,159784,166484,90,95.98,,,6.12,176421,3.28
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,TOTAL,759,372171,181717,190411,43,95.43,490.34,11.67,6.18,281710,1.47
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,RURAL,,328748,160746,167980,22,95.69,,,6.24,250452,1.44
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,URBAN,,43423,20971,22431,21,93.49,,,5.77,31258,1.74
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN TEHSIL,TOTAL,759,668538,323903,344546,89,94.01,880.81,32.49,6.31,478946,1.77
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN TEHSIL,RURAL,,451306,217510,233767,29,93.05,,,6.37,365444,1.11
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN TEHSIL,URBAN,,217232,106393,110779,60,96.04,,,6.18,113502,3.47
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,PHALIA TEHSIL,TOTAL,1155,553330,270168,283099,63,95.43,479.07,11.87,6.29,399896,1.72
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,PHALIA TEHSIL,RURAL,,487627,237748,249825,54,95.17,,,6.31,368235,1.49
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,PHALIA TEHSIL,URBAN,,65703,32420,33274,9,97.43,,,6.18,31661,3.91
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,4125,1555742,771976,783509,257,98.53,377.15,9.31,6.51,978157,2.47
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,RURAL,,1410844,698451,712267,126,98.06,,,6.5,916781,2.29
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,URBAN,,144898,73525,71242,131,103.2,,,6.63,61376,4.62
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,BALA KOT TEHSIL,TOTAL,2376,273257,135039,138200,18,97.71,115.01,,6,214630,1.28
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,BALA KOT TEHSIL,RURAL,,273257,135039,138200,18,97.71,,,6,214630,1.28
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,BALA KOT TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,TOTAL,1340,1017521,510187,507117,217,100.61,759.34,14.24,6.53,574975,3.04
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,RURAL,,872623,436662,435875,86,100.18,,,6.51,513599,2.82
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,URBAN,,144898,73525,71242,131,103.2,,,6.63,61376,4.62
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,OGHI TEHSIL,TOTAL,409,264964,126750,138192,22,91.72,647.83,,7.06,188552,1.8
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,OGHI TEHSIL,RURAL,,264964,126750,138192,22,91.72,,,7.06,188552,1.8
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,OGHI TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,1632,2373399,1201122,1172215,62,102.47,1454.29,18.55,7.57,1460100,2.59
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,,1933177,975398,957771,8,101.84,,,7.62,1164972,2.7
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,,440222,225724,214444,54,105.26,,,7.36,295128,2.12
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,KATLANG TEHSIL,TOTAL,422,343225,171021,172202,2,99.31,813.33,,8.14,221546,2.33
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,KATLANG TEHSIL,RURAL,,343225,171021,172202,2,99.31,,,8.14,221546,2.33
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,KATLANG TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,TOTAL,857,1403002,709607,693339,56,102.35,1637.11,25.59,7.82,864017,2.58
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,RURAL,,1043978,525399,518577,2,101.32,,,7.82,618091,2.79
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,URBAN,,359024,184208,174762,54,105.41,,,7.83,245926,2.01
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,TOTAL,353,627172,320494,306674,4,104.51,1776.69,12.95,6.82,374537,2.75
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,RURAL,,545974,278978,266992,4,104.49,,,7,325335,2.76
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,URBAN,,81198,41516,39682,,104.62,,,5.85,49202,2.67
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,3308,265676,137504,128169,3,107.28,80.31,13.17,6.84,150039,3.05
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,RURAL,,230679,119654,111022,3,107.78,,,6.81,125908,3.23
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,URBAN,,34997,17850,17147,,104.1,,,7,24131,1.97
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,TOTAL,1047,64765,34040,30722,3,110.8,61.86,0,6.34,24570,5.22
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,RURAL,,64765,34040,30722,3,110.8,,,6.34,24570,5.22
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,109,MASTUNG DISTRICT,KHAD KOCHA SUB-TEHSIL,TOTAL,640,38860,20265,18595,,108.98,60.72,,6.54,19262,3.76
BALOCHISTAN,109,MASTUNG DISTRICT,KHAD KOCHA SUB-TEHSIL,RURAL,,38860,20265,18595,,108.98,,,6.54,19262,3.76
BALOCHISTAN,109,MASTUNG DISTRICT,KHAD KOCHA SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,109,MASTUNG DISTRICT,KIRDGAP SUB-TEHSIL,TOTAL,929,28624,14682,13942,,105.31,30.81,,6.4,24214,0.88
BALOCHISTAN,109,MASTUNG DISTRICT,KIRDGAP SUB-TEHSIL,RURAL,,28624,14682,13942,,105.31,,,6.4,24214,0.88
BALOCHISTAN,109,MASTUNG DISTRICT,KIRDGAP SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG TEHSIL,TOTAL,692,133427,68517,64910,,105.56,192.81,26.23,7.32,81993,2.59
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG TEHSIL,RURAL,,98430,50667,47763,,106.08,,,7.44,57862,2.83
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG TEHSIL,URBAN,,34997,17850,17147,,104.1,,,7,24131,1.97
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,1417,770040,396922,373041,77,106.4,543.43,23.72,5.34,494244,2.36
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,,587371,302477,284834,60,106.19,,,5.28,394384,2.11
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,,182669,94445,88207,17,107.07,,,5.55,99860,3.22
SINDH,087,MATIARI DISTRICT,HALA TALUKA,TOTAL,488,262639,135494,127127,18,106.58,538.19,45.11,5.77,161981,2.57
SINDH,087,MATIARI DISTRICT,HALA TALUKA,RURAL,,144167,74227,69933,7,106.14,,,5.84,104921,1.68
SINDH,087,MATIARI DISTRICT,HALA TALUKA,URBAN,,118472,61267,57194,11,107.12,,,5.69,57060,3.91
SINDH,087,MATIARI DISTRICT,MATIARI TALUKA,TOTAL,568,341110,175985,165080,45,106.61,600.55,12.65,5.14,218065,2.38
SINDH,087,MATIARI DISTRICT,MATIARI TALUKA,RURAL,,297950,153639,144272,39,106.49,,,5.15,188997,2.42
SINDH,087,MATIARI DISTRICT,MATIARI TALUKA,URBAN,,43160,22346,20808,6,107.39,,,5.12,29068,2.1
SINDH,087,MATIARI DISTRICT,SAEEDABAD TALUKA,TOTAL,361,166291,85443,80834,14,105.7,460.64,12.65,5.16,114198,1.99
SINDH,087,MATIARI DISTRICT,SAEEDABAD TALUKA,RURAL,,145254,74611,70629,14,105.64,,,5.08,100466,1.96
SINDH,087,MATIARI DISTRICT,SAEEDABAD TALUKA,URBAN,,21037,10832,10205,,106.14,,,5.74,13732,2.27
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,5840,1542601,771969,770502,130,100.19,264.14,21.25,6.41,1056620,2.01
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,RURAL,,1214789,605990,608718,81,99.55,,,6.44,836610,1.98
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,URBAN,,327812,165979,161784,49,102.59,,,6.27,220010,2.12
PUNJAB,046,MIANWALI DISTRICT,ISAKHEL TEHSIL,TOTAL,1863,374194,183377,190792,25,96.11,200.86,22.6,6.77,256497,2
PUNJAB,046,MIANWALI DISTRICT,ISAKHEL TEHSIL,RURAL,,289633,141575,148045,13,95.63,,,6.84,212529,1.64
PUNJAB,046,MIANWALI DISTRICT,ISAKHEL TEHSIL,URBAN,,84561,41802,42747,12,97.79,,,6.52,43968,3.5
PUNJAB,046,MIANWALI DISTRICT,MIANWALI TEHSIL,TOTAL,2689,766357,384784,381507,66,100.86,285,19.24,6.22,532156,1.93
PUNJAB,046,MIANWALI DISTRICT,MIANWALI TEHSIL,RURAL,,618946,309003,309905,38,99.71,,,6.26,429435,1.94
PUNJAB,046,MIANWALI DISTRICT,MIANWALI TEHSIL,URBAN,,147411,75781,71602,28,105.84,,,6.04,102721,1.92
PUNJAB,046,MIANWALI DISTRICT,PIPLAN TEHSIL,TOTAL,1288,402050,203808,198203,39,102.83,312.15,23.84,6.45,267967,2.15
PUNJAB,046,MIANWALI DISTRICT,PIPLAN TEHSIL,RURAL,,306210,155412,150768,30,103.08,,,6.46,194646,2.41
PUNJAB,046,MIANWALI DISTRICT,PIPLAN TEHSIL,URBAN,,95840,48396,47435,9,102.03,,,6.41,73321,1.42
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,2925,1504440,776146,728071,223,106.6,514.34,28.85,5.25,1006329,2.13
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,,1070359,552828,517368,163,106.85,,,5.15,706154,2.21
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,,434081,223318,210703,60,105.99,,,5.52,300175,1.96
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TOTAL,572,214017,110314,103679,24,106.4,374.16,34.44,5.37,147272,1.98
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,RURAL,,140304,72370,67918,16,106.55,,,5.29,106626,1.45
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,URBAN,,73713,37944,35761,8,106.1,,,5.53,40646,3.18
SINDH,098,MIRPUR KHAS DISTRICT,HUSSAIN BUX MARI TALUKA,TOTAL,209,150226,77693,72506,27,107.15,718.78,0,5.21,83219,3.15
SINDH,098,MIRPUR KHAS DISTRICT,HUSSAIN BUX MARI TALUKA,RURAL,,150226,77693,72506,27,107.15,,,5.21,83219,3.15
SINDH,098,MIRPUR KHAS DISTRICT,HUSSAIN BUX MARI TALUKA,URBAN,,,,,,,,,,,
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,TOTAL,363,201850,104502,97330,18,107.37,556.06,29.42,5.15,146013,1.72
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,RURAL,,142462,73721,68732,9,107.26,,,5.04,103811,1.68
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,URBAN,,59388,30781,28598,9,107.63,,,5.43,42202,1.81
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,TOTAL,762,273132,140746,132327,59,106.36,358.44,10.63,5.13,179008,2.24
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,RURAL,,244090,125811,118224,55,106.42,,,5.11,161501,2.19
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,URBAN,,29042,14935,14103,4,105.9,,,5.26,17507,2.69
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,TOTAL,24,260288,133555,126692,41,105.42,10845.33,89.95,5.68,201406,1.36
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,RURAL,,26155,13441,12708,6,105.77,,,5.71,11735,4.3
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,URBAN,,234133,120114,113984,35,105.38,,,5.68,189671,1.11
SINDH,098,MIRPUR KHAS DISTRICT,SHUJAABAD TALUKA,TOTAL,396,168733,87105,81601,27,106.75,426.09,12.45,5.14,98783,2.85
SINDH,098,MIRPUR KHAS DISTRICT,SHUJAABAD TALUKA,RURAL,,147733,76277,71433,23,106.78,,,5.18,88634,2.72
SINDH,098,MIRPUR KHAS DISTRICT,SHUJAABAD TALUKA,URBAN,,21000,10828,10168,4,106.49,,,4.9,10149,3.89
SINDH,098,MIRPUR KHAS DISTRICT,SINDHRI TALUKA,TOTAL,599,236194,122231,113936,27,107.28,394.31,7.11,5.06,150628,2.39
SINDH,098,MIRPUR KHAS DISTRICT,SINDHRI TALUKA,RURAL,,219389,113515,105847,27,107.24,,,5.07,150628,2
SINDH,098,MIRPUR KHAS DISTRICT,SINDHRI TALUKA,URBAN,,16805,8716,8089,,107.75,,,4.93,,
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,2296,474345,241549,232755,41,103.78,206.6,,9.37,334453,1.85
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,RURAL,,474345,241549,232755,41,103.78,,,9.37,334453,1.85
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,URBAN,,,,,,,,,,,
FATA,028,MOHMAND AGENCY,AMBAR UTMAN KHEL TEHSIL,TOTAL,273,61951,31413,30538,,102.87,226.93,,8.96,30728,3.75
FATA,028,MOHMAND AGENCY,AMBAR UTMAN KHEL TEHSIL,RURAL,,61951,31413,30538,,102.87,,,8.96,30728,3.75
FATA,028,MOHMAND AGENCY,AMBAR UTMAN KHEL TEHSIL,URBAN,,,,,,,,,,,
FATA,028,MOHMAND AGENCY,HALIM ZAI TEHSIL,TOTAL,211,78705,40530,38163,12,106.2,373.01,,8.81,48418,2.59
FATA,028,MOHMAND AGENCY,HALIM ZAI TEHSIL,RURAL,,78705,40530,38163,12,106.2,,,8.81,48418,2.59
FATA,028,MOHMAND AGENCY,HALIM ZAI TEHSIL,URBAN,,,,,,,,,,,
FATA,028,MOHMAND AGENCY,PINDIALI TEHSIL,TOTAL,454,89711,45952,43752,7,105.03,197.6,,9.69,51276,2.98
FATA,028,MOHMAND AGENCY,PINDIALI TEHSIL,RURAL,,89711,45952,43752,7,105.03,,,9.69,51276,2.98
FATA,028,MOHMAND AGENCY,PINDIALI TEHSIL,URBAN,,,,,,,,,,,
FATA,028,MOHMAND AGENCY,PRANG GHAR TEHSIL,TOTAL,257,36569,18288,18281,,100.04,142.29,,8.21,18620,3.61
FATA,028,MOHMAND AGENCY,PRANG GHAR TEHSIL,RURAL,,36569,18288,18281,,100.04,,,8.21,18620,3.61
FATA,028,MOHMAND AGENCY,PRANG GHAR TEHSIL,URBAN,,,,,,,,,,,
FATA,028,MOHMAND AGENCY,SAFI TEHSIL,TOTAL,322,98501,50353,48142,6,104.59,305.9,,11.04,71503,1.7
FATA,028,MOHMAND AGENCY,SAFI TEHSIL,RURAL,,98501,50353,48142,6,104.59,,,11.04,71503,1.7
FATA,028,MOHMAND AGENCY,SAFI TEHSIL,URBAN,,,,,,,,,,,
FATA,028,MOHMAND AGENCY,UPPER MOHMAND TEHSIL,TOTAL,513,51154,25723,25424,7,101.18,99.72,,8.87,80177,-2.33
FATA,028,MOHMAND AGENCY,UPPER MOHMAND TEHSIL,RURAL,,51154,25723,25424,7,101.18,,,8.87,80177,-2.33
FATA,028,MOHMAND AGENCY,UPPER MOHMAND TEHSIL,URBAN,,,,,,,,,,,
FATA,028,MOHMAND AGENCY,YAKE GHUND TEHSIL,TOTAL,266,57754,29290,28455,9,102.93,217.12,,9.1,33731,2.87
FATA,028,MOHMAND AGENCY,YAKE GHUND TEHSIL,RURAL,,57754,29290,28455,9,102.93,,,9.1,33731,2.87
FATA,028,MOHMAND AGENCY,YAKE GHUND TEHSIL,URBAN,,,,,,,,,,,
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,3720,4746166,2435195,2310408,563,105.4,1275.85,43.38,6.17,3116851,2.23
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,,2687246,1375395,1311553,298,104.87,,,6.2,1802103,2.12
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,,2058920,1059800,998855,265,106.1,,,6.12,1314748,2.38
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,TOTAL,978,554971,281167,273759,45,102.71,567.46,12.15,6.13,364716,2.23
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,RURAL,,487518,247132,240350,36,102.82,,,6.14,332497,2.03
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,URBAN,,67453,34035,33409,9,101.87,,,6.05,32219,3.96
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,TOTAL,304,2259115,1161032,1097834,249,105.76,7431.3,80.87,6.14,1381478,2.62
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,RURAL,,432114,224005,208071,38,107.66,,,6.12,303233,1.88
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,URBAN,,1827001,937027,889763,211,105.31,,,6.15,1078245,2.81
PUNJAB,071,MULTAN DISTRICT,MULTAN SADDAR TEHSIL,TOTAL,1632,1323076,684064,638807,205,107.08,810.71,6.38,6.15,950034,1.76
PUNJAB,071,MULTAN DISTRICT,MULTAN SADDAR TEHSIL,RURAL,,1238708,636150,602391,167,105.6,,,6.18,803159,2.3
PUNJAB,071,MULTAN DISTRICT,MULTAN SADDAR TEHSIL,URBAN,,84368,47914,36416,38,131.57,,,5.6,146875,-2.87
PUNJAB,071,MULTAN DISTRICT,SHUJABAD TEHSIL,TOTAL,806,609004,308932,300008,64,102.97,755.59,13.15,6.32,420623,1.96
PUNJAB,071,MULTAN DISTRICT,SHUJABAD TEHSIL,RURAL,,528906,268108,260741,57,102.83,,,6.37,363214,1.99
PUNJAB,071,MULTAN DISTRICT,SHUJABAD TEHSIL,URBAN,,80098,40824,39267,7,103.97,,,6.01,57409,1.77
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,TOTAL,5728,167243,90733,76498,12,118.61,29.2,8.45,6.78,134056,1.17
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,RURAL,,153108,83292,69805,11,119.32,,,6.79,122467,1.18
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL DISTRICT,URBAN,,14135,7441,6693,1,111.18,,,6.71,11589,1.05
BALOCHISTAN,132,MUSAKHEL DISTRICT,DRUG TEHSIL,TOTAL,848,37599,20168,17429,2,115.72,44.34,0,6.32,28638,1.44
BALOCHISTAN,132,MUSAKHEL DISTRICT,DRUG TEHSIL,RURAL,,37599,20168,17429,2,115.72,,,6.32,28638,1.44
BALOCHISTAN,132,MUSAKHEL DISTRICT,DRUG TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,132,MUSAKHEL DISTRICT,KINGRI TEHSIL,TOTAL,3683,31339,16924,14413,2,117.42,8.51,0,7.21,24822,1.23
BALOCHISTAN,132,MUSAKHEL DISTRICT,KINGRI TEHSIL,RURAL,,31339,16924,14413,2,117.42,,,7.21,24822,1.23
BALOCHISTAN,132,MUSAKHEL DISTRICT,KINGRI TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL TEHSIL,TOTAL,1197,98305,53641,44656,8,120.12,82.13,14.38,6.85,80596,1.05
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL TEHSIL,RURAL,,84170,46200,37963,7,121.7,,,6.87,69007,1.05
BALOCHISTAN,132,MUSAKHEL DISTRICT,MUSAKHEL TEHSIL,URBAN,,14135,7441,6693,1,111.18,,,6.71,11589,1.05
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,8249,4328549,2223085,2105145,319,105.6,524.74,16.13,6.48,2635903,2.64
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,RURAL,,3630138,1864893,1765011,234,105.66,,,6.52,2294558,2.44
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,URBAN,,698411,358192,340134,85,105.31,,,6.28,341345,3.83
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,TOTAL,1391,640384,329881,310457,46,106.26,460.38,6.95,6.89,398053,2.53
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,RURAL,,595880,307377,288463,40,106.56,,,6.92,369452,2.54
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,URBAN,,44504,22504,21994,6,102.32,,,6.54,28601,2.35
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,TOTAL,1010,715177,366460,348671,46,105.1,708.1,22.29,6.18,446546,2.51
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,RURAL,,555795,285241,270521,33,105.44,,,6.25,393772,1.83
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,URBAN,,159382,81219,78150,13,103.93,,,5.95,52774,5.98
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,TOTAL,3471,1347501,689962,657460,79,104.94,388.22,18.86,6.5,808438,2.72
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,RURAL,,1093354,560409,532894,51,105.16,,,6.53,688771,2.46
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,URBAN,,254147,129553,124566,28,104,,,6.37,119667,4.04
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,TOTAL,2377,1625487,836782,788557,148,106.12,683.84,14.79,6.44,982866,2.68
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,RURAL,,1385109,711866,673133,110,105.75,,,6.45,842563,2.65
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,URBAN,,240378,124916,115424,38,108.22,,,6.37,140303,2.87
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,2216,1354986,690274,664558,154,103.87,611.46,18.09,6.25,1044865,1.37
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,RURAL,,1109862,565930,543831,101,104.06,,,6.28,886714,1.19
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,URBAN,,245124,124344,120727,53,103,,,6.12,158151,2.33
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,TOTAL,1662,884006,452096,431819,91,104.7,531.89,12.46,6.22,683963,1.36
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,RURAL,,773871,396393,377408,70,105.03,,,6.25,615443,1.21
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,URBAN,,110135,55703,54411,21,102.37,,,6.01,68520,2.52
PUNJAB,055,NANKANA SAHIB DISTRICT,SANGLA HILL TEHSIL,TOTAL,223,227604,114366,113212,26,101.02,1020.65,27.02,6.42,188020,1.01
PUNJAB,055,NANKANA SAHIB DISTRICT,SANGLA HILL TEHSIL,RURAL,,166106,83320,82774,12,100.66,,,6.46,137652,0.99
PUNJAB,055,NANKANA SAHIB DISTRICT,SANGLA HILL TEHSIL,URBAN,,61498,31046,30438,14,102,,,6.32,50368,1.05
PUNJAB,055,NANKANA SAHIB DISTRICT,SHAH KOT TEHSIL,TOTAL,331,243376,123812,119527,37,103.58,735.27,30.2,6.22,172882,1.81
PUNJAB,055,NANKANA SAHIB DISTRICT,SHAH KOT TEHSIL,RURAL,,169885,86217,83649,19,103.07,,,6.27,133619,1.27
PUNJAB,055,NANKANA SAHIB DISTRICT,SHAH KOT TEHSIL,URBAN,,73491,37595,35878,18,104.79,,,6.11,39263,3.35
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,TOTAL,2337,1707575,839934,867472,169,96.83,730.67,15.03,7.07,1265097,1.59
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,RURAL,,1450918,713296,737513,109,96.72,,,7.18,1110711,1.41
PUNJAB,051,NAROWAL DISTRICT,NAROWAL DISTRICT,URBAN,,256657,126638,129959,60,97.44,,,6.47,154386,2.71
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,TOTAL,1065,596539,298248,298230,61,100.01,560.13,22.75,7.04,425879,1.79
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,RURAL,,460844,230567,230243,34,100.14,,,7.18,342064,1.58
PUNJAB,051,NAROWAL DISTRICT,NAROWAL TEHSIL,URBAN,,135695,67681,67987,27,99.55,,,6.59,83815,2.56
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,TOTAL,835,672030,327438,344536,56,95.04,804.83,12.15,7.06,520855,1.35
PUNJAB,051,NAROWAL DISTRICT,SHAKARGARH TEHSIL,RURAL,,590387,287663,302682,42,95.04,,,7.2,470108,1.2
